id,Carats,Cert,Clarity,Color,Cut,Depth,Known_Conflict_Diamond,Measurements,Polish,Regions,Shape,Symmetry,Table,Vendor,Price,Retail,LogPrice,LogRetail
4355,0.54,AGSL,VS2,H,Very good,60.5,FALSE,5.29x5.25x3.19,Excellent,Australia,Round,Excellent,58,1,1945,3190,7.57301725605255,8.06777619577889
4356,1.51,AGSL,VS2,E,Excellent,62.7,FALSE,7.3x7.34x4.59,Excellent,Russia,Cushion,Excellent,57,4,24275,30050,10.0972022931595,10.3106179399634
4357,1.51,AGSL,SI1,J,Excellent,62.7,FALSE,7.28x7.31x4.57,Excellent,Russia,Princess,Very good,NA,2,8785,12710,9.0808010006212,9.4501443641835
4358,1.51,AGSL,VS1,D,Excellent,61.8,FALSE,7.39x7.35x4.56,Excellent,Canada,Round,Excellent,56,2,20660,31785,9.93595474267363,10.3667497593705
4359,1.51,AGSL,SI1,E,Very good,62,FALSE,7.39x7.32x4.56,Excellent,Botswana,Round,Very good,56,3,16000,22855,9.68034400122192,10.0369251907658
4360,1.21,AGSL,SI1,I,Good,59.9,FALSE,6.84x6.91x4.12,Excellent,Australia,Emerald,Very good,NA,2,7550,12780,8.92930284224307,9.45563672793152
4361,1.21,AGSL,VS2,H,Excellent,62.9,FALSE,6.82x6.79x4.28,Excellent,Botswana,Round,Excellent,57,3,9060,15185,9.11162439903702,9.62806337747985
4362,1.88,AGSL,SI1,G,Excellent,60.5,FALSE,7.97x8x4.83,Excellent,South Africa,Princess,Excellent,NA,2,22985,31490,10.0425971082403,10.3574253140951
4363,2.59,AGSL,FL,D,Excellent,60.2,FALSE,8.92x8.96x5.38,Excellent,Russia,Round,Excellent,NA,2,164930,253740,12.0132764204422,12.4440653996946
4364,2.59,AGSL,IF,D,Excellent,60.2,FALSE,8.92x8.96x5.38,Excellent,Russia,Round,Excellent,58,2,161190,235895,11.990339072391,12.3711420697494
4365,2.59,AGSL,VS2,E,Excellent,NA,FALSE,8.79x8.84x5.38,Excellent,Russia,Round,Excellent,NA,2,61955,95310,11.0341635940506,11.4648900159317
4366,2.54,AGSL,VS1,J,Very good,NA,FALSE,8.96x8.98x5.36,Very good,Russia,Oval,Very good,NA,4,34745,46320,10.4557909557484,10.7433291122469
4367,2.54,AGSL,SI2,I,Excellent,62.7,FALSE,8.69x8.72x5.46,Excellent,Russia,Round,Excellent,NA,2,27920,42950,10.2370985568763,10.6677919274124
4368,2.54,AGSL,SI1,F,Excellent,62.5,FALSE,8.69x8.74x5.45,Excellent,Canada,Asscher,Excellent,58,2,46935,72205,10.7565189447711,11.1872645745607
4369,2.54,AGSL,VS1,E,Excellent,60,FALSE,8.85x8.92x5.33,Excellent,Russia,Round,Excellent,NA,2,69245,106530,11.1454062192768,11.5761819146052
4370,0.63,AGSL,VS1,K,Excellent,62.6,FALSE,5.53x5.55x3.47,Excellent,Angola,Princess,Excellent,NA,1,1590,2615,7.37148929521428,7.86901937649902
4371,0.63,AGSL,VS1,K,Excellent,61.1,FALSE,5.53x5.56x3.39,Excellent,DR Congo,Round,Excellent,57,1,1590,2450,7.37148929521428,7.80384330353877
4372,0.63,AGSL,VS2,K,Excellent,59.8,FALSE,5.57x5.59x3.34,Excellent,Angola,Oval,Excellent,59,1,1525,2500,7.32974968904151,7.82404601085629
4373,0.63,AGSL,SI1,I,Excellent,59.7,FALSE,5.55x5.59x3.32,Very good,Angola,Princess,Very good,60,1,1845,3025,7.52023455647463,8.01466637046494
4374,0.63,NA,VVS2,F,Good,60.6,FALSE,5.53x5.6x3.37,Good,Other/Unknown,Pear,Good,NA,1,2735,4775,7.91388671485608,8.47114925291483
4375,1.71,AGSL,SI2,G,Excellent,62.5,FALSE,7.62x7.66x4.77,Excellent,DR Congo,Round,Excellent,57,3,15290,23060,9.63495429892311,10.0458547938231
4376,4.03,AGSL,SI2,G,Excellent,62.6,FALSE,10.12x10.15x6.34,Excellent,Angola,Round,Excellent,56,2,77835,119745,11.2623464804699,11.693119760748
4377,1.21,NA,VS1,E,Very good,NA,FALSE,6.98x7.01x4.17,Excellent,Russia,Pear,Very good,61,4,12840,16525,9.46032057724395,9.71262966471989
4378,1.82,AGSL,SI1,E,Excellent,NA,FALSE,7.82x7.86x4.87,Excellent,Russia,Round,Excellent,57,3,23895,36765,10.0814245110123,10.5123015846303
4379,3.04,AGSL,SI1,K,Excellent,62.2,FALSE,9.2x9.24x5.74,Excellent,Russia,Round,Excellent,NA,2,33530,44000,10.4201958394603,10.6919449129004
4380,2.53,AGSL,VS2,I,Excellent,61.3,FALSE,8.8x8.84x5.41,Excellent,Russia,Emerald,Excellent,55,2,35875,55195,10.4877959530619,10.9186276484525
4381,2.53,AGSL,SI2,J,Excellent,62.5,FALSE,8.68x8.71x5.43,Excellent,Russia,Emerald,Excellent,57,2,24670,37950,10.1133432095234,10.5440247828238
4382,2.53,AGSL,VS2,K,Excellent,62.5,FALSE,8.67x8.71x5.43,Excellent,DR Congo,Marquise,Excellent,57,4,27835,35470,10.2340495006176,10.4764425477677
4383,2.53,NA,VS2,G,Excellent,62,FALSE,8.71x8.73x5.41,Excellent,Russia,Round,Excellent,NA,2,39435,65005,10.5824090258321,11.0822194689963
4384,2.53,AGSL,SI1,I,Excellent,62.3,FALSE,8.68x8.72x5.42,Excellent,DR Congo,Round,Excellent,58,2,32560,48715,10.3908398201165,10.7937422698594
4385,2.53,GemEx,VS2,K,Excellent,62.7,FALSE,8.67x8.71x5.45,Excellent,Botswana,Round,Excellent,56,2,21525,31285,9.97697032929593,10.3508940284325
4386,1.06,AGSL,SI2,G,Excellent,61.8,FALSE,6.55x6.51x4.04,Excellent,Angola,Princess,Excellent,58,3,5735,9700,8.65434302956347,9.17988116449147
4387,1.06,AGSL,SI1,D,Excellent,60.7,FALSE,6.59x6.57x3.99,Very good,Canada,Round,Excellent,59,2,6600,11170,8.79482492801452,9.32098689206325
4388,1.2,AGSL,SI1,I,Very good,64.2,FALSE,6.65x6.71x4.29,Excellent,Russia,Round,Very good,55,2,8050,13450,8.99342737041261,9.50673438502998
4389,1.2,AGSL,SI2,G,Excellent,60.6,TRUE,6.92x6.89x4.19,Excellent,DR Congo,Round,Excellent,56,3,6850,875,8.83200393125627,6.77422388635761
4390,1.2,NA,SI2,I,Excellent,60.7,FALSE,6.86x6.89x4.17,Excellent,Botswana,Round,Excellent,NA,4,7880,6730,8.97208318285193,8.81433042263877
4391,1.2,AGSL,VS2,I,Very good,62,FALSE,6.74x6.77x4.19,Very good,Russia,Round,Very good,56,2,7985,11565,8.98532006064911,9.35573857466554
4392,1.2,AGSL,SI1,D,Excellent,62.6,FALSE,6.78x6.75x4.24,Excellent,Russia,Emerald,Excellent,NA,3,9720,16450,9.18194089745448,9.70808075619352
4393,1.2,AGSL,SI2,D,Excellent,62.8,FALSE,6.8x6.78x4.27,Excellent,Australia,Pear,Excellent,56,2,8720,14755,9.07337451690302,9.59933728737704
4394,1.2,AGSL,VS2,J,Excellent,62.8,FALSE,6.76x6.8x4.26,Excellent,Other/Unknown,Marquise,Excellent,56,2,6640,11235,8.80086724247048,9.32678918461943
4395,1.2,AGSL,SI2,F,Excellent,62.9,FALSE,6.79x6.74x4.26,Excellent,Russia,Oval,Excellent,NA,3,7765,13140,8.95738173558279,9.4834162920386
4396,3.18,AGSL,SI1,F,Excellent,60.1,FALSE,9.59x9.63x5.77,Excellent,Zimbabwe,Round,Excellent,59,2,73835,109885,11.2095881529079,11.6071896433603
4397,1.51,AGSL,SI2,H,Excellent,62.2,FALSE,7.33x7.36x4.57,Excellent,Russia,Round,Excellent,59,4,12730,16725,9.45171669155145,9.72465988499643
4398,1.51,AGSL,SI2,G,Excellent,62.7,FALSE,7.33x7.27x4.58,Excellent,Russia,Radiant,Excellent,57,4,12675,17215,9.44738682845938,9.75353637577262
4399,1,AGSL,SI2,H,Excellent,59.8,FALSE,6.49x6.55x3.9,Excellent,Zimbabwe,Princess,Excellent,57,3,5265,8490,8.56883642456808,9.04664427930539
4400,1,AGSL,SI2,G,Good,61.2,FALSE,6.36x6.32x3.88,Very good,DR Congo,Radiant,Good,57,1,5200,8790,8.55641390456952,9.08136999067922
4401,1,AGSL,SI2,I,Excellent,61.9,FALSE,6.41x6.45x3.98,Very good,Australia,Round,Excellent,NA,2,5070,4225,8.53109609658523,8.34877453979127
4402,1,AGSL,SI1,E,Very good,62,FALSE,6.37x6.41x3.96,Very good,Other/Unknown,Round,Very good,NA,4,8205,11440,9.01249900352419,9.34487126493379
4403,1,AGSL,SI2,F,Very good,62,FALSE,6.39x6.41x3.97,Very good,South Africa,Princess,Very good,NA,2,5720,7175,8.65172408437384,8.87835804062782
4404,1,AGSL,VS2,G,Very good,62.3,FALSE,6.34x6.4x3.97,Very good,DR Congo,Oval,Excellent,57,3,7475,11460,8.91931939825889,9.34661799026873
4405,1,AGSL,SI2,G,Very good,NA,FALSE,6.47x6.32x3.98,Good,Russia,Radiant,Good,NA,2,5525,9350,8.61703852638595,9.14313162228273
4406,1,AGSL,SI2,H,Excellent,62.3,FALSE,6.39x6.41x3.99,Excellent,Russia,Round,Excellent,57,3,5620,9515,8.63408694288774,9.16062477973025
4407,1,AGSL,VS2,H,Very good,62.4,FALSE,6.39x6.35x3.98,Very good,Botswana,Oval,Good,57,2,6630,11180,8.79936008317991,9.32188174670909
4408,1,AGSL,SI2,H,Very good,62,FALSE,6.47x6.44x4,Very good,Russia,Radiant,Excellent,55,2,5395,9130,8.59322787769223,9.11932097358901
4409,1,AGSL,SI2,H,Excellent,63.1,TRUE,6.36x6.38x4.02,Excellent,DR Congo,Round,Excellent,55,3,5720,1230,8.65172408437384,7.11476944836646
4410,1,AGSL,SI2,D,Very good,60.5,FALSE,6.47x6.49x3.92,Excellent,Botswana,Pear,Excellent,56,2,6370,9950,8.75935474856621,9.20532783015264
4411,1,AGSL,SI1,I,Very good,63.3,FALSE,6.31x6.34x4,Excellent,Australia,Princess,Very good,52,3,5525,9350,8.61703852638595,9.14313162228273
4412,1,AGSL,SI1,F,Very good,62.4,FALSE,6.37x6.4x3.99,Very good,Russia,Round,Very good,53,1,7380,11585,8.90652891759452,9.35746643686648
4413,1,AGSL,SI2,G,Very good,58,FALSE,6.54x6.57x3.81,Excellent,Australia,Round,Good,62,1,5525,9350,8.61703852638595,9.14313162228273
4414,1,GemEx,SI2,H,Excellent,60.6,FALSE,6.43x6.46x3.91,Excellent,Botswana,Oval,Excellent,NA,3,5750,9650,8.6569551337914,9.17471319433303
4415,1,AGSL,SI2,J,Excellent,60.8,FALSE,6.39x6.43x3.9,Excellent,Russia,Princess,Excellent,60,1,4680,7805,8.45105338891169,8.96251983294953
4416,1,AGSL,SI1,G,Very good,61.3,FALSE,6.41x6.43x3.93,Excellent,Australia,Oval,Good,60,4,7960,11110,8.98218427883843,9.31560088263368
4417,1,AGSL,SI1,F,Very good,61.5,FALSE,6.35x6.37x3.91,Excellent,Russia,Round,Very good,60,1,7180,12155,8.87905466204227,9.40549588675022
4418,1,AGSL,SI2,G,Very good,NA,FALSE,6.33x6.36x3.92,Excellent,Canada,Round,Excellent,60,1,5525,8585,8.61703852638595,9.05777177333158
4419,1,GemEx,SI2,G,Very good,62.9,FALSE,6.35x6.37x4,Very good,Botswana,Round,Excellent,NA,1,5525,9055,8.61703852638595,9.11107237031751
4420,1,AGSL,SI1,I,Good,NA,FALSE,6.22x6.25x4,Very good,Russia,Round,Excellent,60,2,4940,8360,8.50512061018197,9.03121370607875
4421,1,AGSL,SI1,I,Very good,59.5,FALSE,6.46x6.5x3.86,Excellent,DR Congo,Oval,Excellent,59,3,5590,9415,8.62873456614915,9.15005944109125
4422,1,AGSL,SI2,I,Excellent,59.5,FALSE,6.51x6.53x3.88,Excellent,DR Congo,Oval,Excellent,59,1,5265,8170,8.56883642456808,9.00822418785405
4423,1,AGSL,SI2,J,Excellent,59.8,FALSE,6.48x6.51x3.89,Very good,Russia,Round,Excellent,59,1,4550,7700,8.422882511945,8.94897560784178
4424,1,AGSL,VS1,F,Excellent,61.8,FALSE,6.4x6.45x3.97,Very good,Russia,Marquise,Excellent,58,3,8940,15125,9.09829086816756,9.62410428289904
4425,1.87,AGSL,VS2,F,Excellent,62.6,FALSE,7.83x7.88x4.93,Excellent,South Africa,Round,Excellent,56,2,28400,35905,10.2541444241493,10.4886318405444
4426,1.87,GemEx,SI1,H,Excellent,62.8,FALSE,7.81x7.85x4.92,Excellent,Botswana,Round,Excellent,NA,4,22535,27890,10.0228249351247,10.2360234806215
4427,1.9,AGSL,SI1,H,Excellent,62.6,FALSE,7.92x7.89x4.95,Excellent,Australia,Round,Excellent,58,2,21180,32585,9.9608126191554,10.3916073387665
4428,0.41,AGSL,I1,H,Excellent,62.4,TRUE,4.74x4.76x2.96,Excellent,DR Congo,Radiant,Excellent,56,1,725,155,6.58617165485467,5.04342511691925
4429,0.41,AGSL,SI2,E,Excellent,61.1,FALSE,4.77x4.79x2.97,Excellent,Other/Unknown,Round,Excellent,NA,1,1165,1915,7.0604763659998,7.55747290161475
4430,0.41,AGSL,SI2,G,Excellent,61.7,FALSE,4.78x4.79x2.96,Excellent,Botswana,Round,Excellent,57,1,1050,1705,6.95654544315157,7.44132038971762
4431,0.41,AGSL,VVS1,K,Excellent,62.2,FALSE,4.76x4.76x2.96,Excellent,Russia,Round,Excellent,57,1,935,1535,6.84054652928869,7.3362856600213
4432,0.41,GemEx,SI1,D,Excellent,62.5,FALSE,4.75x4.78x2.97,Excellent,Botswana,Round,Excellent,57,1,1355,2040,7.2115567333138,7.62070508683826
4433,0.41,AGSL,I1,G,Excellent,60.9,FALSE,4.8x4.82x2.93,Excellent,Russia,Round,Excellent,58,1,760,1245,6.63331843328038,7.12689080889881
4434,1.86,AGSL,I1,F,Good,NA,FALSE,7.85x7.88x4.86,Very good,South Africa,Round,Good,57,3,12210,18560,9.41001056710475,9.82876400634019
4435,1.86,AGSL,SI1,F,Excellent,62.7,FALSE,7.77x7.82x4.89,Excellent,Russia,Round,Excellent,58,2,21280,32735,9.96552294345558,10.3962001208752
4436,1.06,AGSL,VS2,E,Excellent,62.5,FALSE,6.52x6.5x4.07,Excellent,Russia,Radiant,Excellent,56,3,9820,16615,9.19217640134851,9.71806118078869
4437,1.06,AGSL,SI2,F,Excellent,62.7,FALSE,6.53x6.51x4.08,Excellent,Russia,Round,Excellent,56,2,6510,11020,8.78109473520261,9.30746708270691
4438,2.6,AGSL,SI1,I,Excellent,NA,FALSE,8.79x8.72x5.5,Excellent,DR Congo,Emerald,Excellent,58,4,33860,41475,10.4299896556871,10.6328461150586
4439,0.64,GemEx,SI2,E,Excellent,62.4,FALSE,5.5x5.52x3.44,Excellent,Angola,Emerald,Excellent,58,1,1885,3100,7.54168309988211,8.03915739047324
4440,0.65,AGSL,SI2,E,Excellent,NA,FALSE,5.64x5.62x3.47,Excellent,Angola,Round,Excellent,56,1,2145,3520,7.67089483136212,8.16621626859214
4441,0.63,AGSL,SI2,H,Excellent,NA,FALSE,5.45x5.47x3.39,Excellent,Russia,Round,Very good,NA,2,1940,3190,7.57044325205737,8.06777619577889
4442,2.55,AGSL,SI1,K,Excellent,59.5,FALSE,8.91x8.92x5.3,Excellent,Angola,Radiant,Excellent,59,3,22550,34690,10.0234903449308,10.4542067399638
4443,2.55,AGSL,SI2,F,Excellent,60.8,FALSE,8.83x8.86x5.38,Excellent,Botswana,Princess,Excellent,56,2,39385,60530,10.5811403121374,11.0108943888857
4444,2.55,NA,VS1,G,Excellent,63.1,FALSE,8.66x8.7x5.48,Excellent,Other/Unknown,Pear,Excellent,56,2,43795,52265,10.6872749345972,10.8640822099668
4445,2.55,AGSL,SI2,E,Excellent,60.6,TRUE,8.86x8.89x5.38,Excellent,Angola,Princess,Excellent,NA,4,44890,4930,10.711970331776,8.50309426703674
4446,0.51,GemEx,VS1,Fvyellow,Excellent,64.1,FALSE,4.97x5.02x3.2,Very good,Russia,Pear,Good,57,3,8510,13675,9.04899722156742,9.52332462729018
4447,1.03,AGSL,I1,F,Very good,60,FALSE,6.48x6.6x3.92,Good,Russia,Round,Good,63,1,4420,7480,8.39389497507174,8.91998807096852
4448,1.21,AGSL,VS1,D,Very good,59.7,FALSE,6.92x6.98x4.15,Very good,Australia,Round,Very good,NA,2,14085,23835,9.55286568031047,10.0789103676389
4449,1.66,AGSL,I2,N,Fair,64,FALSE,7.42x7.51x4.78,Very good,Russia,Princess,Good,63,2,5850,8995,8.6741969402259,9.10442414638463
4450,1.66,NA,VVS1,H,Excellent,61.9,FALSE,7.59x7.62x4.71,Excellent,Botswana,Asscher,Excellent,56,4,18740,25190,9.83841555579241,10.1342023693467
4451,1.66,AGSL,SI1,F,Excellent,NA,FALSE,7.56x7.58x4.74,Excellent,Russia,Round,Excellent,NA,2,20070,30875,9.90698144179038,10.3377020739303
4452,3,AGSL,VS2,I,Very good,NA,FALSE,9.16x9.21x5.61,Very good,Russia,Emerald,Very good,NA,2,50860,78245,10.8368320389761,11.2676002085973
4453,1.3,AGSL,SI1,I,Excellent,61.2,FALSE,7x7.04x4.3,Excellent,Russia,Oval,Excellent,58,4,10945,14370,9.30063800995696,9.57289797907307
4454,1.22,AGSL,SI2,K,Excellent,62.5,FALSE,6.85x6.86x4.28,Excellent,Botswana,Radiant,Excellent,NA,2,5730,7640,8.65347080970879,8.94115288216057
4455,3.52,GemEx,SI1,K,Very good,60.1,FALSE,9.92x9.95x5.97,Very good,Botswana,Oval,Very good,61,2,44600,49890,10.7054891380082,10.8175758608551
4456,1.5,AGSL,VS2,G,Very good,58.3,FALSE,7.46x7.52x4.36,Excellent,Canada,Round,Very good,NA,3,16165,24865,9.69060369015953,10.1212164711488
4457,1.5,AGSL,SI1,G,Excellent,58.5,FALSE,7.51x7.57x4.41,Excellent,Botswana,Round,Excellent,62,2,13985,18665,9.54574060563606,9.83440539134868
4458,1.23,AGSL,SI2,K,Excellent,61.9,FALSE,6.86x6.9x4.26,Excellent,Angola,Marquise,Excellent,54,4,6990,9775,8.85223583522786,9.18758338485357
4459,3.01,NA,SI1,J,Excellent,62.5,FALSE,9.17x9.22x5.75,Excellent,Angola,Round,Excellent,NA,2,33880,48885,10.430580148766,10.7972258799398
4460,3.01,AGSL,SI2,F,Excellent,NA,FALSE,9.14x9.18x5.75,Excellent,Canada,Oval,Excellent,NA,2,52330,80505,10.8653250993663,11.296074573279
4461,3.01,AGSL,SI1,G,Excellent,60.5,FALSE,9.32x9.36x5.65,Excellent,Canada,Princess,Excellent,58,2,56695,87225,10.9454413024059,11.376246266055
4462,1.89,AGSL,VS1,G,Excellent,62.7,TRUE,7.85x7.88x4.93,Excellent,DR Congo,Round,Excellent,57,2,27450,4595,10.2201214469377,8.43272403478979
4463,1.89,AGSL,VVS2,J,Excellent,59.6,TRUE,8.05x8.09x4.81,Excellent,Angola,Round,Excellent,NA,2,18000,2310,9.7981270368783,7.74500280351584
4464,1.06,AGSL,SI2,H,Very good,60.7,FALSE,6.54x6.59x3.99,Excellent,Russia,Round,Very good,60,2,5995,9665,8.69868106746161,9.17626639164243
4465,4.51,AGSL,SI1,K,Very good,58.5,FALSE,10.79x10.81x6.32,Very good,DR Congo,Emerald,Excellent,NA,2,63110,94390,11.0526345145783,11.455190414319
4466,2.5,AGSL,SI1,K,Very good,NA,FALSE,8.93x8.96x5.29,Very good,Botswana,Round,Very good,61,2,20255,30185,9.91615695563679,10.3151003912305
4467,0.63,AGSL,SI2,E,Excellent,60,FALSE,5.6x5.63x3.37,Excellent,Russia,Emerald,Excellent,59,1,2125,3495,7.66152708135852,8.15908865466791
4468,2.08,AGSL,VS2,D,Excellent,62.5,FALSE,8.15x8.17x5.1,Excellent,Botswana,Round,Excellent,NA,2,47520,69355,10.7689059540365,11.1469935211974
4469,2.08,AGSL,VVS1,G,Excellent,60.9,FALSE,8.22x8.25x5.02,Excellent,Canada,Marquise,Excellent,57,2,57095,78695,10.9524718261357,11.2733348999857
4470,1.73,AGSL,SI1,E,Excellent,NA,FALSE,7.76x7.78x4.67,Excellent,Russia,Round,Excellent,61,3,20130,30970,9.90996651863384,10.3407742729672
4471,0.43,AGSL,SI1,K,Very good,62.3,FALSE,4.85x4.81x3.01,Excellent,Russia,Round,Very good,NA,1,635,1040,6.45362499889269,6.94697599213542
4472,0.43,AGSL,SI2,J,Good,NA,FALSE,4.96x5.03x2.84,Very good,Canada,Round,Good,61,1,805,1325,6.69084227741856,7.18916773842032
4473,0.43,AGSL,SI1,G,Very good,59.3,FALSE,4.97x4.94x2.94,Excellent,Russia,Round,Very good,NA,1,950,1075,6.85646198459459,6.98007594056176
4474,1.77,NA,SI2,G,Very good,64.5,FALSE,7.5x7.59x4.87,Excellent,Russia,Emerald,Very good,57,4,14500,15440,9.58190392840867,9.64471682357877
4475,1.22,AGSL,VS1,H,Very good,62,FALSE,6.88x6.86x4.26,Good,Zimbabwe,Round,Very good,57,3,10070,16675,9.21731598571261,9.72166587078383
4476,1.51,AGSL,VS2,E,Very good,60.7,FALSE,7.33x7.42x4.48,Good,Russia,Princess,Good,NA,3,23210,35710,10.0523384992685,10.4831860405885
4477,3.51,AGSL,VVS2,D,Excellent,62.6,FALSE,9.67x9.73x6.07,Excellent,Russia,Round,Excellent,57,2,241920,329685,12.3963623719733,12.7058929321195
4478,3.51,AGSL,VS2,I,Excellent,62.6,FALSE,9.65x9.73x6.07,Excellent,Other/Unknown,Round,Excellent,NA,2,73465,113020,11.20456438131,11.6353200731838
4479,3.51,AGSL,SI2,H,Excellent,61.7,FALSE,9.68x9.73x5.99,Excellent,Russia,Pear,Excellent,NA,2,52475,80730,10.8680921446888,11.2988655323891
4480,3.51,AGSL,VS1,H,Excellent,59.2,FALSE,9.95x9.97x5.89,Excellent,Russia,Emerald,Excellent,59,2,94365,144735,11.4549255206722,11.8826597631226
4481,3.51,AGSL,VS1,H,Excellent,62,FALSE,9.69x9.75x6.02,Excellent,Angola,Asscher,Excellent,NA,2,104015,160020,11.5522903984925,11.9830540864041
4482,3.51,AGSL,VS2,L,Excellent,61,FALSE,9.75x9.83x5.97,Excellent,Russia,Radiant,Excellent,60,2,41980,64585,10.6449485933746,11.0757374646661
4483,0.61,AGSL,SI1,E,Excellent,62.6,FALSE,5.42x5.45x3.4,Very good,Canada,Round,Excellent,55,1,2330,3825,7.75362354655975,8.24931374626064
4484,0.61,NA,VS1,D,Very good,NA,FALSE,5.45x5.48x3.29,Excellent,Botswana,Emerald,Very good,59,2,2710,3245,7.90470391387375,8.08487062913819
4485,1.05,AGSL,SI2,H,Very good,62.6,FALSE,6.44x6.48x4.04,Excellent,Russia,Round,Excellent,58,2,5540,9380,8.61974977974133,9.14633504200027
4486,1.05,AGSL,SI2,I,Excellent,59.8,FALSE,6.6x6.64x3.96,Excellent,Australia,Marquise,Excellent,59,2,4790,9605,8.47428569040496,9.17003907520266
4487,1.05,AGSL,SI2,H,Excellent,59.9,FALSE,6.6x6.63x3.97,Excellent,South Africa,Oval,Excellent,NA,2,5780,9650,8.66215896166642,9.17471319433303
4488,1.05,NA,SI1,G,Excellent,60.4,FALSE,6.58x6.55x3.97,Excellent,DR Congo,Round,Excellent,59,2,6155,6185,8.72502003861855,8.72988228482659
4489,0.8,NA,SI1,F,Excellent,62.6,FALSE,5.9x5.89x3.69,Excellent,Russia,Round,Excellent,56,2,3790,3845,8.24012129807647,8.25452888193974
4490,0.8,NA,I1,F,Excellent,61.6,FALSE,5.99x5.95x3.68,Excellent,Canada,Round,Excellent,57,1,2080,3680,7.64012317269536,8.21066803116298
4491,0.8,AGSL,SI2,G,Very good,63.3,FALSE,5.88x5.83x3.71,Very good,Botswana,Round,Very good,NA,1,3280,5100,8.09559870137819,8.53699581871242
4492,0.8,AGSL,VS1,H,Very good,63.4,FALSE,5.87x5.85x3.71,Very good,Russia,Round,Excellent,57,2,4100,6730,8.3187422526924,8.81433042263877
4493,0.8,AGSL,VS1,H,Very good,60.6,FALSE,6.03x5.96x3.63,Excellent,Russia,Oval,Very good,58,2,4100,6730,8.3187422526924,8.81433042263877
4494,2.04,AGSL,SI2,I,Very good,NA,FALSE,8.12x8x5,Good,Botswana,Pear,Very good,59,2,17240,23070,9.75498754421768,10.0462883511678
4495,0.62,AGSL,SI1,D,Very good,62.8,FALSE,5.39x5.44x3.4,Excellent,Botswana,Round,Very good,55,1,2490,3915,7.82003798945875,8.2725706084249
4496,0.62,AGSL,VS2,F,Excellent,62.4,FALSE,5.42x5.46x3.4,Very good,Russia,Round,Excellent,57,1,2595,4260,7.86134179559999,8.35702443926342
4497,0.53,AGSL,SI2,G,Excellent,62.7,FALSE,5.2x5.17x3.25,Excellent,Canada,Radiant,Excellent,55,1,1475,2425,7.29641326877392,7.79358680337158
4498,1.85,AGSL,VS2,H,Excellent,NA,FALSE,7.87x7.91x4.89,Excellent,Russia,Round,Excellent,NA,2,22380,32345,10.0159229818659,10.3842147284781
4499,1.85,AGSL,SI1,I,Excellent,60.6,FALSE,7.91x7.94x4.81,Excellent,Botswana,ROUND,Excellent,60,2,18095,27240,9.80339093599784,10.2124417602634
4500,2.52,AGSL,SI1,J,Excellent,61.8,FALSE,8.72x8.78x5.41,Excellent,DR Congo,Princess,Excellent,56,2,23665,31220,10.0717524423403,10.3488141940694
4501,0.62,AGSL,SI2,G,Very good,62.8,FALSE,5.43x5.42x3.4,Excellent,Australia,Marquise,Excellent,55,1,1770,2910,7.47873482556787,7.97590836016554
4502,0.46,AGSL,VS2,E,Very good,NA,FALSE,4.86x4.95x3.08,Excellent,Australia,Round,Good,61,1,1200,1975,7.09007683577609,7.58832367733522
4503,0.46,GemEx,VS2,F,Very good,58.6,FALSE,5.08x5.13x2.99,Excellent,Russia,Oval,Very good,NA,1,1265,2075,7.14282740116162,7.6377164326648
4504,0.46,AGSL,SI1,I,Very good,57.7,FALSE,5.09x5.04x2.92,Very good,Botswana,Princess,Good,66,1,770,1170,6.64639051484773,7.0647590277918
4505,2.31,AGSL,VS1,E,Excellent,62.1,FALSE,8.45x8.47x5.25,Excellent,DR Congo,Princess,Excellent,56,2,62975,74950,11.0504931012208,11.2245765035307
4506,2.31,AGSL,VS2,G,Excellent,62.6,TRUE,8.43x8.48x5.3,Excellent,Angola,ROUND,Excellent,56,2,45945,6580,10.735200307935,8.79179002431936
4507,2.31,AGSL,SI2,H,Excellent,61.7,TRUE,8.44x8.47x5.22,Excellent,DR Congo,Round,Excellent,57,2,27650,3880,10.2273810069505,8.26359043261732
4508,2.31,AGSL,VS1,D,Excellent,NA,FALSE,8.67x8.73x5.18,Excellent,Canada,Round,Excellent,NA,2,81890,125985,11.3131321622642,11.7439181312278
4509,2.31,AGSL,VS2,M,Excellent,62,FALSE,8.42x8.46x5.23,Excellent,Russia,Marquise,Excellent,59,2,12585,22775,9.44026090756942,10.0334187221282
4510,0.62,AGSL,VS1,G,Very good,59.1,FALSE,5.55x5.62x3.3,Very good,Botswana,Round,Very good,62,1,2485,3950,7.81802793853073,8.28147085789517
4511,1.51,AGSL,VS2,F,Very good,62.9,FALSE,7.25x7.32x4.59,Very good,Botswana,Oval,Very good,58,4,22230,28060,10.0091980069582,10.2421003536565
4512,1.51,AGSL,SI1,F,Excellent,NA,FALSE,7.32x7.35x4.53,Excellent,Russia,Round,Excellent,60,2,16440,20470,9.70747266861017,9.92671567865533
4513,1.8,AGSL,SI2,Fvyellow,Excellent,60.2,TRUE,7.82x7.85x4.72,Excellent,Angola,Emerald,Excellent,60,2,60780,9455,11.0150160664708,9.15429898109256
4514,0.62,AGSL,SI2,E,Excellent,62.7,FALSE,5.45x5.42x3.41,Excellent,Australia,Cushion,Excellent,56,1,2120,3480,7.65917136766606,8.15478757276852
